"","File.Name","Sound.Source","Min","X1Q","Median","Mean","X3Q","Max","Length"
"1059","Animal_dog03.512.csv","Animal_dog",49.98,413,820.4,1227,1635,9886,97
"1060","Animal_dog03.512.csv","Animal_dog",47.33,584,1614,1236,1677,3531,41
"1061","Animal_dog03.csv","Animal_dog",49.94,411.8,816.5,1223,1635,9956,196
"1062","Animal_dog03.csv","Animal_dog",48.09,48.09,48.09,48.09,48.09,48.09,1
"1063","Animal_dog03.csv","Animal_dog",46.88,53.07,1614,1208,1679,3531,79
"1064","Animal_dog03.csv","Animal_dog",1545,1554,1562,1562,1570,1579,2
"1065","Animal_dog03.spec.csv","Animal_dog",49.94,413.4,821.4,1261,1635,9992,384
"1066","Animal_dog03.spec.csv","Animal_dog",50,51.24,51.37,53.09,54.78,58.25,7
"1067","Animal_dog03.spec.csv","Animal_dog",48.07,48.08,48.08,48.08,48.08,48.09,2
"1068","Animal_dog03.spec.csv","Animal_dog",48.04,48.48,48.78,49.57,50.58,52.28,11
"1069","Animal_dog03.spec.csv","Animal_dog",47.57,47.87,47.87,47.9,47.89,48.32,5
"1070","Animal_dog03.spec.csv","Animal_dog",47.39,47.55,50.14,50.72,53.03,55.88,12
"1071","Animal_dog03.spec.csv","Animal_dog",46.88,1610,1616,1497,1718,3531,127
"1072","Animal_dog03.spec.csv","Animal_dog",1565,1572,1579,1578,1584,1590,3
"1073","Animal_dog04.512.csv","Animal_dog",143.6,1039,1241,1145,1348,2608,138
"1074","Animal_dog04.512.csv","Animal_dog",387.1,387.1,387.1,387.1,387.1,387.1,1
"1075","Animal_dog04.csv","Animal_dog",143.6,1046,1242,1152,1354,2608,275
"1076","Animal_dog04.csv","Animal_dog",387.1,387.8,388.5,388.5,389.1,389.8,2
"1077","Animal_dog04.spec.csv","Animal_dog",143.5,1051,1242,1154,1351,2609,548
"1078","Animal_dog04.spec.csv","Animal_dog",387.9,388.4,388.9,388.9,389.3,389.8,2
"1079","Animal_dog05.512.csv","Animal_dog",123.9,556.3,937.3,867.2,1143,1409,130
"1080","Animal_dog05.csv","Animal_dog",435.9,880.1,966.5,976,1185,1410,107
"1081","Animal_dog05.csv","Animal_dog",947.7,947.7,947.7,947.7,947.7,947.7,1
"1082","Animal_dog05.csv","Animal_dog",939.5,943,946.5,946.5,950,953.5,2
"1083","Animal_dog05.csv","Animal_dog",123.9,499.2,845.1,793.7,1069,1316,145
"1084","Animal_dog05.csv","Animal_dog",758.1,758.1,758.1,758.1,758.1,758.1,1
"1085","Animal_dog05.spec.csv","Animal_dog",864.7,864.7,864.7,864.7,864.7,864.7,1
"1086","Animal_dog05.spec.csv","Animal_dog",434.4,908.4,968.8,987.2,1187,1410,213
"1087","Animal_dog05.spec.csv","Animal_dog",946.9,947.1,947.3,947.3,947.5,947.7,2
"1088","Animal_dog05.spec.csv","Animal_dog",936.3,939.5,946.1,946.5,953.5,957.2,5
"1089","Animal_dog05.spec.csv","Animal_dog",123.9,497.9,851.3,791.9,1070,1316,287
"1090","Animal_dog05.spec.csv","Animal_dog",740.2,740.2,740.2,740.2,740.2,740.2,1
"1091","Animal_dog05.spec.csv","Animal_dog",744.8,744.8,744.8,744.8,744.8,744.8,1
"1092","Animal_dog06.512.csv","Animal_dog",83.45,575.8,596.9,685.4,760.8,1245,131
"1093","Animal_dog06.512.csv","Animal_dog",46.98,46.98,46.98,46.98,46.98,46.98,1
"1094","Animal_dog06.csv","Animal_dog",83.45,576,597.1,688.7,769.5,1256,261
"1095","Animal_dog06.csv","Animal_dog",46.98,46.98,46.98,46.98,46.98,46.98,1
"1096","Animal_dog06.csv","Animal_dog",48.66,49.83,51,51,52.17,53.34,2
"1097","Animal_dog06.csv","Animal_dog",51.21,51.21,51.21,51.21,51.21,51.21,1
"1098","Animal_dog06.csv","Animal_dog",52.99,52.99,52.99,52.99,52.99,52.99,1
"1099","Animal_dog06.spec.csv","Animal_dog",429.6,575.8,598.1,692.3,771.4,1256,511
"1100","Animal_dog06.spec.csv","Animal_dog",83.45,573.9,587.4,535.7,595.8,596.9,10
"1101","Animal_dog06.spec.csv","Animal_dog",46.98,46.98,46.98,46.98,46.98,46.98,2
"1102","Animal_dog06.spec.csv","Animal_dog",48.66,48.7,48.74,48.74,48.78,48.82,2
"1103","Animal_dog06.spec.csv","Animal_dog",51.18,51.19,51.2,51.2,51.21,51.21,2
"1104","Animal_dog06.spec.csv","Animal_dog",52.99,52.99,52.99,52.99,52.99,52.99,1
"1105","Animal_dog07.512.csv","Animal_dog",713.8,760,877.6,879.9,938.5,1163,137
"1106","Animal_dog07.512.csv","Animal_dog",53.82,53.82,53.82,53.82,53.82,53.82,1
"1107","Animal_dog07.csv","Animal_dog",713.8,761.6,879.3,881.5,938.9,1163,272
"1108","Animal_dog07.csv","Animal_dog",734.4,734.9,735.4,735.4,736,736.5,2
"1109","Animal_dog07.csv","Animal_dog",733.3,733.3,733.3,733.3,733.3,733.3,1
"1110","Animal_dog07.csv","Animal_dog",53.82,226.9,399.9,399.9,573,746,2
"1111","Animal_dog07.spec.csv","Animal_dog",713,761.7,881,882,939.3,1163,542
"1112","Animal_dog07.spec.csv","Animal_dog",734.4,734.6,734.8,734.8,735,735.2,2
"1113","Animal_dog07.spec.csv","Animal_dog",728.9,730,731.1,731.1,732.2,733.3,2
"1114","Animal_dog07.spec.csv","Animal_dog",741.5,742.6,743.7,743.7,744.9,746,2
"1115","Animal_dog08.512.csv","Animal_dog",49.59,433.7,772.7,604.3,838.4,863.1,23
"1116","Animal_dog08.512.csv","Animal_dog",46.88,373,843.8,1342,1552,6134,58
"1117","Animal_dog08.512.csv","Animal_dog",48.43,679.4,1204,1327,1579,5296,57
"1118","Animal_dog08.csv","Animal_dog",49.59,431.6,768.7,595.3,836.9,863.2,47
"1119","Animal_dog08.csv","Animal_dog",46.88,333.9,840.5,1299,1542,6134,117
"1120","Animal_dog08.csv","Animal_dog",46.88,687.6,1204,1388,1591,5310,111
"1121","Animal_dog08.csv","Animal_dog",567.6,573.7,579.9,579.9,586,592.2,2
"1122","Animal_dog08.spec.csv","Animal_dog",49.57,431.3,766.9,598.1,838.1,863.2,96
"1123","Animal_dog08.spec.csv","Animal_dog",46.88,48.38,51.95,118.9,58.06,491.4,33
"1124","Animal_dog08.spec.csv","Animal_dog",46.88,51.25,672.4,585.3,674.6,1352,13
"1125","Animal_dog08.spec.csv","Animal_dog",185.3,549.3,1444,1525,1648,6134,186
"1126","Animal_dog08.spec.csv","Animal_dog",46.88,692.5,1211,1403,1592,5317,219
"1127","Animal_dog08.spec.csv","Animal_dog",639.3,639.4,639.5,639.5,639.5,639.6,2
"1128","Animal_dog08.spec.csv","Animal_dog",583.5,585.7,587.8,587.8,590,592.2,2
"1129","Animal_dog09.512.csv","Animal_dog",50.76,511.5,827.5,1048,1329,5725,137
"1130","Animal_dog09.512.csv","Animal_dog",50.5,50.5,50.5,50.5,50.5,50.5,1
"1131","Animal_dog09.csv","Animal_dog",1542,1542,1542,1542,1542,1542,1
"1132","Animal_dog09.csv","Animal_dog",50.59,517.8,918.8,1066,1342,5726,270
"1133","Animal_dog09.csv","Animal_dog",473.5,474.2,475,475,475.7,476.5,2
"1134","Animal_dog09.csv","Animal_dog",50.5,50.5,50.5,50.5,50.5,50.5,1
"1135","Animal_dog09.spec.csv","Animal_dog",1542,1543,1543,1543,1543,1544,2
"1136","Animal_dog09.spec.csv","Animal_dog",50.59,517.8,918.8,1063,1344,5731,540
"1137","Animal_dog09.spec.csv","Animal_dog",468.8,472.3,474.6,473.6,475.8,476.5,4
"1138","Animal_dog09.spec.csv","Animal_dog",478.8,478.8,478.8,478.8,478.8,478.8,1
"1139","Animal_dog10.512.csv","Animal_dog",100.9,801.9,1002,958.1,1261,1374,62
"1140","Animal_dog10.512.csv","Animal_dog",182.9,360.4,744.1,673.7,948.6,1101,69
"1141","Animal_dog10.csv","Animal_dog",100.9,791.1,998.4,955.7,1273,1375,123
"1142","Animal_dog10.csv","Animal_dog",182.5,360.4,749.6,675.9,941.5,1103,137
"1143","Animal_dog10.spec.csv","Animal_dog",100.8,783.8,998.7,954.9,1277,1375,243
"1144","Animal_dog10.spec.csv","Animal_dog",838.6,839.7,840.9,840.9,842,843.1,2
"1145","Animal_dog10.spec.csv","Animal_dog",182.1,358,748.9,673.6,939.1,1103,274
"1146","Animal_dog10.spec.csv","Animal_dog",768.7,768.7,768.7,768.7,768.7,768.7,1
"1147","Animal_dog11.512.csv","Animal_dog",147.8,577.2,675.5,617.8,722.1,849.9,113
"1148","Animal_dog11.512.csv","Animal_dog",566.8,566.8,566.8,566.8,566.8,566.8,1
"1149","Animal_dog11.512.csv","Animal_dog",568.5,572,575.5,575.5,579.1,582.6,2
"1150","Animal_dog11.512.csv","Animal_dog",562.3,562.3,562.3,562.3,562.3,562.3,1
"1151","Animal_dog11.csv","Animal_dog",147.5,577,675.7,615.4,722,849.9,226
"1152","Animal_dog11.csv","Animal_dog",566.8,566.8,566.8,566.8,566.8,566.8,2
"1153","Animal_dog11.csv","Animal_dog",570.6,570.6,570.6,570.6,570.6,570.6,1
"1154","Animal_dog11.csv","Animal_dog",582.6,582.6,582.6,582.6,582.6,582.6,1
"1155","Animal_dog11.csv","Animal_dog",601.3,601.3,601.3,601.3,601.3,601.3,1
"1156","Animal_dog11.csv","Animal_dog",562.3,562.3,562.3,562.3,562.3,562.3,1
"1157","Animal_dog11.spec.csv","Animal_dog",147.4,575.7,675.6,615.8,721.8,1136,452
"1158","Animal_dog11.spec.csv","Animal_dog",566.3,566.7,567.8,568.7,569.8,572.7,4
"1159","Animal_dog11.spec.csv","Animal_dog",570.6,570.9,571.3,571.1,571.3,571.3,3
"1160","Animal_dog11.spec.csv","Animal_dog",571.2,572.6,574,574,575.4,576.7,2
"1161","Animal_dog11.spec.csv","Animal_dog",575.1,575.1,575.1,575.1,575.1,575.1,1
"1162","Animal_dog11.spec.csv","Animal_dog",601.3,601.3,601.3,601.3,601.3,601.3,1
"1163","Animal_dog11.spec.csv","Animal_dog",566.1,566.1,566.1,566.1,566.1,566.1,1
"1164","Animal_dog12.512.csv","Animal_dog",140.2,356.7,400.7,484.3,602.5,1082,91
"1165","Animal_dog12.512.csv","Animal_dog",533.4,725.6,742.5,738.9,815.5,849.8,30
"1166","Animal_dog12.csv","Animal_dog",140.2,362.5,402.9,492.2,604.7,1084,180
"1167","Animal_dog12.csv","Animal_dog",525.9,527.1,528.4,528.4,529.6,530.8,2
"1168","Animal_dog12.csv","Animal_dog",533.4,725.9,742.8,742.2,815.7,849.8,59
"1169","Animal_dog12.spec.csv","Animal_dog",139.5,362.6,403,494.3,604.8,1085,359
"1170","Animal_dog12.spec.csv","Animal_dog",528.7,529.8,530.8,530.3,531.1,531.3,3
"1171","Animal_dog12.spec.csv","Animal_dog",537.3,537.3,537.3,537.3,537.3,537.3,1
"1172","Animal_dog12.spec.csv","Animal_dog",546.2,546.2,546.2,546.2,546.2,546.2,1
"1173","Animal_dog12.spec.csv","Animal_dog",347.3,725.8,743.3,741.1,819.2,850.1,116
"1174","Animal_dog13.512.csv","Animal_dog",258.1,1032,1140,1061,1243,1452,119
"1175","Animal_dog13.512.csv","Animal_dog",629.1,737.3,1256,1029,1260,1261,5
"1176","Animal_dog13.512.csv","Animal_dog",1067,1067,1067,1067,1067,1067,1
"1177","Animal_dog13.csv","Animal_dog",258.1,1030,1132,1062,1242,2606,240
"1178","Animal_dog13.csv","Animal_dog",414.5,745,1256,1010,1260,1262,10
"1179","Animal_dog13.csv","Animal_dog",1067,1114,1161,1161,1208,1255,2
"1180","Animal_dog13.spec.csv","Animal_dog",283.9,1143,1242,1196,1270,2795,238
"1181","Animal_dog13.spec.csv","Animal_dog",1055,1073,1083,1086,1101,1116,19
"1182","Animal_dog13.spec.csv","Animal_dog",220.7,754.2,1046,934.9,1139,1250,214
"1183","Animal_dog13.spec.csv","Animal_dog",739.3,739.3,739.3,740,740.4,741.5,3
"1184","Animal_dog13.spec.csv","Animal_dog",748.6,748.6,748.6,748.6,748.6,748.6,1
"1185","Animal_dog13.spec.csv","Animal_dog",86.82,86.82,86.82,86.82,86.82,86.82,1
"1186","Animal_dog13.spec.csv","Animal_dog",728.1,728.1,728.1,728.1,728.1,728.1,1
"1187","Animal_dog13.spec.csv","Animal_dog",725.9,725.9,725.9,725.9,725.9,725.9,1
"1188","Animal_dog13.spec.csv","Animal_dog",410.6,737.3,1257,997.6,1260,1262,17
"1189","Animal_dog13.spec.csv","Animal_dog",1256,1256,1256,1256,1256,1256,1
"1190","Animal_dog13.spec.csv","Animal_dog",1198,1212,1227,1227,1241,1255,2
"1191","Animal_dog14.512.csv","Animal_dog",46.88,52.12,415.9,304.8,452,1341,93
"1192","Animal_dog14.512.csv","Animal_dog",47.66,386.9,400.3,399.3,433.3,461,43
"1193","Animal_dog14.512.csv","Animal_dog",47.42,47.42,47.42,47.42,47.42,47.42,1
"1194","Animal_dog14.csv","Animal_dog",46.88,419.5,441.7,428.8,479.7,563.5,112
"1195","Animal_dog14.csv","Animal_dog",49.69,51.41,51.95,115.1,53.28,1341,74
"1196","Animal_dog14.csv","Animal_dog",365.7,389.2,400.3,408.3,434.2,461,83
"1197","Animal_dog14.csv","Animal_dog",47.66,117.3,186.9,186.9,256.6,326.2,2
"1198","Animal_dog14.csv","Animal_dog",47.37,47.38,47.4,47.4,47.41,47.42,2
"1199","Animal_dog14.spec.csv","Animal_dog",205.7,421.2,442,442.1,482,568.1,216
"1200","Animal_dog14.spec.csv","Animal_dog",49.67,49.68,51.22,50.61,51.23,51.27,5
"1201","Animal_dog14.spec.csv","Animal_dog",46.88,46.88,46.88,46.88,46.88,46.88,2
"1202","Animal_dog14.spec.csv","Animal_dog",49.69,51.33,51.66,70.23,52.3,207.8,92
"1203","Animal_dog14.spec.csv","Animal_dog",51.8,51.85,51.87,83.16,51.88,208.4,5
"1204","Animal_dog14.spec.csv","Animal_dog",51.88,52,52.13,200.9,207.5,1343,49
"1205","Animal_dog14.spec.csv","Animal_dog",203.5,389.4,401.9,408.1,435.4,461,161
"1206","Animal_dog14.spec.csv","Animal_dog",370.6,370.7,371.4,378.3,379,399.6,4
"1207","Animal_dog14.spec.csv","Animal_dog",47.66,47.67,47.68,140.5,187,326.2,3
"1208","Animal_dog14.spec.csv","Animal_dog",47.37,47.42,47.48,47.48,47.53,47.59,2
"1209","Animal_dog15.512.csv","Animal_dog",128.3,716.2,838,800.5,935.8,1732,139
"1210","Animal_dog15.csv","Animal_dog",114.4,714.7,836.3,799.5,934.1,1758,279
"1211","Animal_dog15.spec.csv","Animal_dog",114.4,717.1,838.5,802.8,935.5,1758,557
"1212","Baby_cry01.512.csv","Baby_cry",148.2,485.6,585.1,841.6,1165,3885,136
"1213","Baby_cry01.512.csv","Baby_cry",1145,1155,1165,1160,1167,1169,3
"1214","Baby_cry01.csv","Baby_cry",148.1,483.7,577.6,830.4,1164,3885,270
"1215","Baby_cry01.csv","Baby_cry",189.5,667.3,1161,883.7,1166,1169,7
"1216","Baby_cry01.spec.csv","Baby_cry",148,483.4,576.8,822.7,1161,3885,541
"1217","Baby_cry01.spec.csv","Baby_cry",189.5,189.8,1157,807.4,1164,1168,11
"1218","Baby_cry01.spec.csv","Baby_cry",1169,1169,1169,1169,1169,1169,1
"1219","Baby_cry02.512.csv","Baby_cry",82.62,794.3,1053,1043,1224,2820,138
"1220","Baby_cry02.csv","Baby_cry",82.62,811.5,1054,1040,1226,2820,275
"1221","Baby_cry02.spec.csv","Baby_cry",82.6,786.2,1053,1033,1225,2829,552
"1222","Baby_cry03.512.csv","Baby_cry",447.6,549.2,572.1,605.2,603.4,1180,138
"1223","Baby_cry03.csv","Baby_cry",447.6,549.2,572.3,603.7,603.3,1180,277
"1224","Baby_cry03.spec.csv","Baby_cry",1000,1000,1000,1000,1000,1000,1
"1225","Baby_cry03.spec.csv","Baby_cry",447.6,548.7,572.3,601.4,603.2,1181,552
"1226","Baby_cry04.512.csv","Baby_cry",103.6,522.1,1105,1095,1189,3353,136
"1227","Baby_cry04.csv","Baby_cry",103.6,510.7,1038,997.9,1175,2177,204
"1228","Baby_cry04.csv","Baby_cry",160.8,677.4,1162,1370,1778,3353,67
"1229","Baby_cry04.spec.csv","Baby_cry",88.74,513.4,1042,987.9,1173,2177,408
"1230","Baby_cry04.spec.csv","Baby_cry",105.6,831.6,1166,1423,1802,3353,135
"1231","Baby_cry05.512.csv","Baby_cry",199.3,474.1,502.2,506.3,519.1,832.4,138
"1232","Baby_cry05.csv","Baby_cry",198.2,473.9,502,501.9,518.8,832.4,276
"1233","Baby_cry05.spec.csv","Baby_cry",198.2,474,502.2,502.8,518.9,832.4,552
"1234","Baby_cry06.512.csv","Baby_cry",162.6,509.5,570.3,998.1,1578,2597,135
"1235","Baby_cry06.csv","Baby_cry",162.6,534.1,572.6,1013,1593,2597,270
"1236","Baby_cry06.spec.csv","Baby_cry",1715,1715,1715,1715,1715,1715,1
"1237","Baby_cry06.spec.csv","Baby_cry",1703,1703,1703,1703,1703,1703,1
"1238","Baby_cry06.spec.csv","Baby_cry",1675,1681,1691,1695,1709,1722,15
"1239","Baby_cry06.spec.csv","Baby_cry",162.6,483.4,569.2,986.2,1470,2597,521
"1240","Baby_cry07.512.csv","Baby_cry",149.8,451.4,1037,1289,2217,4672,139
"1241","Baby_cry07.csv","Baby_cry",117.5,451,1034,1293,2233,4672,277
"1242","Baby_cry07.spec.csv","Baby_cry",135.8,519,1397,1192,1598,2611,180
"1243","Baby_cry07.spec.csv","Baby_cry",201.6,448,1020,1260,2200,2439,229
"1244","Baby_cry07.spec.csv","Baby_cry",117.5,477.8,1029,1506,2346,4694,143
"1245","Baby_cry08.512.csv","Baby_cry",132.3,868.3,1593,1424,1875,4726,116
"1246","Baby_cry08.512.csv","Baby_cry",92.66,350.8,413.9,848.5,806.9,2304,17
"1247","Baby_cry08.csv","Baby_cry",132.3,1069,1593,1424,1877,4726,232
"1248","Baby_cry08.csv","Baby_cry",92.66,276.6,413.5,831.9,802.1,2304,34
"1249","Baby_cry08.spec.csv","Baby_cry",778.8,782.3,785.8,785.8,789.2,792.7,2
"1250","Baby_cry08.spec.csv","Baby_cry",132.3,1156,1601,1445,1880,4760,456
"1251","Baby_cry08.spec.csv","Baby_cry",661.9,661.9,661.9,661.9,661.9,661.9,1
"1252","Baby_cry08.spec.csv","Baby_cry",659.6,659.6,659.6,659.6,659.6,659.6,1
"1253","Baby_cry08.spec.csv","Baby_cry",92.66,251.9,412.7,825.4,797.3,2305,67
"1254","Baby_cry09.512.csv","Baby_cry",146.6,479.2,1086,916.9,1211,2690,136
"1255","Baby_cry09.csv","Baby_cry",146.6,479.1,1087,928.2,1211,2690,274
"1256","Baby_cry09.spec.csv","Baby_cry",327.3,327.3,327.3,327.3,327.3,327.3,1
"1257","Baby_cry09.spec.csv","Baby_cry",146.5,479.2,1089,934,1211,2690,545
"1258","Baby_cry10.512.csv","Baby_cry",79.81,378.7,445.2,718.7,483.7,3000,135
"1259","Baby_cry10.csv","Baby_cry",79.81,378.5,445.2,733.1,701.6,3000,269
"1260","Baby_cry10.spec.csv","Baby_cry",1018,1018,1018,1018,1018,1018,1
"1261","Baby_cry10.spec.csv","Baby_cry",192.1,378.2,444.8,694.9,482.1,3000,521
"1262","Baby_cry10.spec.csv","Baby_cry",79.81,1637,1643,1651,1903,2767,12
"1263","Baby_cry10.spec.csv","Baby_cry",2535,2540,2546,2546,2552,2558,2
"1264","Baby_cry10.spec.csv","Baby_cry",2583,2583,2583,2583,2583,2583,1
"1265","Baby_cry11.512.csv","Baby_cry",112.5,477.6,596.6,676.6,795.1,1434,139
"1266","Baby_cry11.csv","Baby_cry",112.2,478.5,661.1,678.7,797.3,1427,278
"1267","Baby_cry11.spec.csv","Baby_cry",112.2,479.6,656.1,679.2,798,1430,556
"1268","Baby_cry12.512.csv","Baby_cry",122.8,331.8,368.2,470.7,578.8,1196,137
"1269","Baby_cry12.csv","Baby_cry",122.8,334.7,368.7,475.1,575.9,1196,274
"1270","Baby_cry12.spec.csv","Baby_cry",122.8,333.4,368.6,473.9,574.5,1196,547
"1271","Baby_cry13.512.csv","Baby_cry",348.1,442.2,582.2,730.2,1174,1218,139
"1272","Baby_cry13.csv","Baby_cry",348.1,442.3,582.2,729.1,1173,1218,277
"1273","Baby_cry13.spec.csv","Baby_cry",348.1,442.3,582.8,727.1,1172,1218,554
"1274","Baby_cry14.512.csv","Baby_cry",165.5,354.2,370,483.1,394.4,2243,104
"1275","Baby_cry14.512.csv","Baby_cry",163.2,421.3,436.7,988.1,1777,2387,29
"1276","Baby_cry14.csv","Baby_cry",84.5,354.4,369.9,477.4,394.4,2243,207
"1277","Baby_cry14.csv","Baby_cry",2183,2183,2183,2183,2183,2183,1
"1278","Baby_cry14.csv","Baby_cry",2239,2239,2239,2239,2239,2239,1
"1279","Baby_cry14.csv","Baby_cry",163.2,413.6,436.2,965.7,1776,2426,54
"1280","Baby_cry14.spec.csv","Baby_cry",84.5,354.5,370.2,481.9,394.5,2243,414
"1281","Baby_cry14.spec.csv","Baby_cry",861,861,861,861,861,861,1
"1282","Baby_cry14.spec.csv","Baby_cry",2150,2154,2158,2164,2170,2183,3
"1283","Baby_cry14.spec.csv","Baby_cry",2239,2242,2244,2244,2246,2249,2
"1284","Baby_cry14.spec.csv","Baby_cry",432.6,433.5,653.6,1142,1972,2343,6
"1285","Baby_cry14.spec.csv","Baby_cry",141,373.6,435.2,893.5,1765,2426,99
"1286","Baby_cry15.512.csv","Baby_cry",139,444.2,478.7,506.8,513.5,2127,133
"1287","Baby_cry15.csv","Baby_cry",139,443.8,478.7,507.8,513.1,2127,267
"1288","Baby_cry15.spec.csv","Baby_cry",508.2,510.7,511.7,511.1,511.9,512.3,18
"1289","Baby_cry15.spec.csv","Baby_cry",138.6,443.6,478.3,509.6,515.3,2137,516
"1290","Baby_cry16.512.csv","Baby_cry",158.8,324,396.6,560.5,870.1,1141,24
"1291","Baby_cry16.512.csv","Baby_cry",228.7,449.8,457.8,617.4,843.2,2595,77
"1292","Baby_cry16.512.csv","Baby_cry",338.4,411,486.6,645.2,850.3,1226,11
"1293","Baby_cry16.csv","Baby_cry",158.3,323.8,348,535.2,858,1059,46
"1294","Baby_cry16.csv","Baby_cry",1094,1094,1094,1094,1094,1094,1
"1295","Baby_cry16.csv","Baby_cry",228.7,448.5,457.6,615.8,842.5,2622,154
"1296","Baby_cry16.csv","Baby_cry",287.9,342.5,487.2,621.3,800.9,1226,22
"1297","Baby_cry16.spec.csv","Baby_cry",158.3,323.3,337.8,525.2,855.5,1059,90
"1298","Baby_cry16.spec.csv","Baby_cry",1080,1080,1080,1080,1080,1080,1
"1299","Baby_cry16.spec.csv","Baby_cry",1119,1119,1119,1119,1119,1119,1
"1300","Baby_cry16.spec.csv","Baby_cry",2290,2290,2290,2290,2290,2290,1
"1301","Baby_cry16.spec.csv","Baby_cry",101,449.4,458.1,624.9,846.8,2634,308
"1302","Baby_cry16.spec.csv","Baby_cry",888.7,888.7,888.7,888.7,888.7,888.7,1
"1303","Baby_cry16.spec.csv","Baby_cry",287.8,342.7,488.7,663,980.7,2184,44
"1304","Baby_cry17.512.csv","Baby_cry",233.6,462.1,476.7,481.1,481.8,1566,133
"1305","Baby_cry17.csv","Baby_cry",232,461.8,476.3,475.6,481.7,1566,266
"1306","Baby_cry17.spec.csv","Baby_cry",232,461.7,476.3,479.7,481.6,2934,530
"1307","Baby_cry18.512.csv","Baby_cry",387.5,418.8,435.2,454.8,465,1064,136
"1308","Baby_cry18.csv","Baby_cry",178.9,417.5,435.3,450,463.4,1064,271
"1309","Baby_cry18.spec.csv","Baby_cry",174.8,174.8,174.8,174.8,174.8,174.8,1
"1310","Baby_cry18.spec.csv","Baby_cry",1044,1049,1054,1054,1059,1064,2
"1311","Baby_cry18.spec.csv","Baby_cry",387.5,417.6,435.3,448.7,463.2,1042,538
"1312","Baby_cry19.512.csv","Baby_cry",118.5,441.2,681.2,990.3,1726,2557,140
"1313","Baby_cry19.csv","Baby_cry",118.5,413.8,622,971,1725,2557,280
"1314","Baby_cry19.spec.csv","Baby_cry",118.5,415.9,627.7,977.3,1730,2561,560
"1315","Baby_cry20.512.csv","Baby_cry",175.7,371.8,448,949.8,1303,5344,136
"1316","Baby_cry20.csv","Baby_cry",175.7,370.6,417.1,945.8,1298,5363,270
"1317","Baby_cry20.spec.csv","Baby_cry",175.7,370.8,417.1,945.5,1299,5398,540
"1318","Baby_cry21.512.csv","Baby_cry",94.98,302,326,393.4,553.5,740.9,138
"1319","Baby_cry21.csv","Baby_cry",277.2,292.9,318.2,369.8,346.9,639.5,139
"1320","Baby_cry21.csv","Baby_cry",93.82,311,352.3,414.7,591.9,740.9,137
"1321","Baby_cry21.spec.csv","Baby_cry",276.4,292.8,316.3,362.9,335.5,639.5,265
"1322","Baby_cry21.spec.csv","Baby_cry",519.5,520.7,525.7,527.8,534.1,540.7,11
"1323","Baby_cry21.spec.csv","Baby_cry",93.61,311.1,359.5,417.4,591.7,741,274
"1324","Baby_laugh01.512.csv","Baby_laugh",302.6,354.8,613.7,550.9,662.3,801.2,82
"1325","Baby_laugh01.csv","Baby_laugh",301.3,352.1,613.3,545.9,661.4,801.3,164
"1326","Baby_laugh01.csv","Baby_laugh",749.1,749.1,749.1,749.1,749.1,749.1,1
"1327","Baby_laugh01.spec.csv","Baby_laugh",301,352.3,612.9,545.5,661,801.6,329
"1328","Baby_laugh01.spec.csv","Baby_laugh",749.8,749.8,749.8,749.8,749.8,749.8,1
"1329","Baby_laugh02.512.csv","Baby_laugh",298.5,336.7,353.3,1096,921,5732,69
"1330","Baby_laugh02.csv","Baby_laugh",298.5,336.8,352.9,1122,916.4,5744,138
"1331","Baby_laugh02.spec.csv","Baby_laugh",116.5,337.1,353.6,1140,919.6,5758,277
"1332","Baby_laugh03.512.csv","Baby_laugh",149.4,345.4,384,947.4,1539,4614,137
"1333","Baby_laugh03.csv","Baby_laugh",1497,1497,1497,1497,1497,1497,1
"1334","Baby_laugh03.csv","Baby_laugh",70.16,345.5,384.5,943.7,1534,4614,275
"1335","Baby_laugh03.spec.csv","Baby_laugh",1502,1502,1502,1502,1502,1502,1
"1336","Baby_laugh03.spec.csv","Baby_laugh",775.5,776.2,777.7,778.6,780.1,783.4,4
"1337","Baby_laugh03.spec.csv","Baby_laugh",70.16,345.3,383.9,943.5,1534,4618,544
"1338","Baby_laugh04.512.csv","Baby_laugh",287.9,1473,1502,1459,1581,1743,70
"1339","Baby_laugh04.512.csv","Baby_laugh",150.9,297.9,311.3,338.9,326.8,972.6,51
"1340","Baby_laugh04.512.csv","Baby_laugh",222.2,222.2,222.2,222.2,222.2,222.2,1
"1341","Baby_laugh04.csv","Baby_laugh",287.9,1471,1502,1451,1587,1757,141
"1342","Baby_laugh04.csv","Baby_laugh",150.9,298.1,311.8,345.5,327,972.7,94
"1343","Baby_laugh04.csv","Baby_laugh",288.2,291.5,305.2,319.5,308.4,443.4,7
"1344","Baby_laugh04.csv","Baby_laugh",175.1,177.3,179.5,192.3,200.9,222.2,3
"1345","Baby_laugh04.spec.csv","Baby_laugh",380.1,1480,1504,1513,1596,1757,251
"1346","Baby_laugh04.spec.csv","Baby_laugh",1468,1500,1512,1505,1518,1520,9
"1347","Baby_laugh04.spec.csv","Baby_laugh",298.4,302,302.7,777.6,1437,1471,13
"1348","Baby_laugh04.spec.csv","Baby_laugh",291.6,291.6,291.6,291.6,291.6,291.6,1
"1349","Baby_laugh04.spec.csv","Baby_laugh",287.9,309.4,331,331,352.6,374.1,2
"1350","Baby_laugh04.spec.csv","Baby_laugh",372.3,372.3,372.3,372.3,372.3,372.3,1
